DateTime,Hour,DayOfWeek,CrimeType,Location,Latitude,Longitude,Description,VictimGender,CrimeAgainstWomen
2022-12-02 11:56:00,11,4,Kidnapping,Suburb A,28.589008170362447,77.17360087362165,missing child incident reported. CCTV available,Male,0
2023-04-27 13:17:00,13,3,Theft,Downtown,28.62591661588176,77.1999135625879,pickpocket incident reported. CCTV available,Male,0
2023-06-18 13:51:00,13,6,Burglary,Westside,28.662687834874557,77.19242741557282,broke incident reported. No leads yet,Unknown,1
2023-01-27 11:16:00,11,4,Cyber Crime,Northside,28.598542482942854,77.19957678382858,ransomware incident reported. CCTV available,Male,0
2022-09-24 02:49:00,2,5,Kidnapping,Westside,28.617952244252308,77.20116327768692,missing child incident reported. Witness present,Male,0
2023-06-26 13:58:00,13,0,Fraud,Downtown,28.624105536900043,77.1926901935002,cheated incident reported. No leads yet,Unknown,0
2022-02-12 23:04:00,23,5,Kidnapping,Downtown,28.59087347135894,77.17902975434319,abducted incident reported. CCTV available,Male,0
2022-10-02 04:58:00,4,6,Robbery,Suburb B,28.576840430534382,77.20036551634209,demanded incident reported. Evidence collected,Male,0
2023-07-08 19:47:00,19,5,Robbery,Downtown,28.608883661460116,77.19847604954195,demanded incident reported. Evidence collected,Unknown,0
2022-08-06 08:42:00,8,5,Theft,Suburb B,28.63462342995312,77.22946717016013,purse incident reported. No leads yet,Unknown,1
2023-09-03 15:55:00,15,6,Kidnapping,Southside,28.60831995020926,77.17910131478014,missing child incident reported. CCTV available,Female,1
2022-04-23 06:23:00,6,5,Fraud,Westside,28.60445491486575,77.19900297676806,cheated incident reported. Evidence collected,Unknown,1
2023-04-21 06:22:00,6,4,Fraud,Industrial Area,28.6029477506287,77.1973713516017,scam incident reported. CCTV available,Female,0
2023-05-26 20:40:00,20,4,Robbery,Westside,28.60300895173792,77.20255763973503,demanded incident reported. Evidence collected,Unknown,1
2022-05-24 21:27:00,21,1,Theft,Southside,28.603307648353073,77.21247204181043,missing incident reported. Witness present,Unknown,0
2023-10-29 01:51:00,1,6,Robbery,Northside,28.61990614526508,77.1938225818803,mugged incident reported. Witness present,Female,1
2022-12-07 16:17:00,16,2,Theft,Industrial Area,28.635084422100118,77.19266562830266,wallet incident reported. Evidence collected,Male,0
2022-08-21 03:36:00,3,6,Kidnapping,Industrial Area,28.58693665643641,77.21534630118943,held captive incident reported. No leads yet,Female,1
2023-01-07 19:23:00,19,5,Assault,Westside,28.600276531093094,77.21435485784596,injury incident reported. CCTV available,Male,0
2023-12-05 16:46:00,16,1,Burglary,Eastside,28.573838856648326,77.23220759902472,entered incident reported. CCTV available,Male,0
2023-10-19 16:55:00,16,3,Fraud,Westside,28.625104890134008,77.18399205751395,fake incident reported. Witness present,Male,0
2023-10-25 07:10:00,7,2,Fraud,Downtown,28.589253714602563,77.23687109840162,forgery incident reported. CCTV available,Unknown,0
2022-06-19 14:26:00,14,6,Kidnapping,Westside,28.6016103349417,77.19509691918779,held captive incident reported. Witness present,Unknown,0
2023-12-18 00:24:00,0,0,Fraud,Southside,28.576132465097512,77.20315369657331,scam incident reported. CCTV available,Unknown,0
2022-04-05 16:59:00,16,1,Assault,Industrial Area,28.61010467308607,77.22092488494616,attack incident reported. Witness present,Unknown,0
2023-01-26 11:52:00,11,3,Cyber Crime,Westside,28.590582026196927,77.18366188679599,hacked incident reported. No leads yet,Female,0
2022-06-06 07:08:00,7,0,Kidnapping,Southside,28.62141604391294,77.22577883452045,abducted incident reported. No leads yet,Male,0
2023-10-02 16:37:00,16,0,Theft,Southside,28.58771412748137,77.22702523477166,purse incident reported. Evidence collected,Male,0
2022-02-06 22:52:00,22,6,Fraud,Suburb A,28.614525697358115,77.22719675565125,forgery incident reported. Evidence collected,Female,0
2023-11-19 17:17:00,17,6,Kidnapping,Industrial Area,28.612729660641374,77.16696203470853,ransom incident reported. Evidence collected,Unknown,0
2023-10-05 14:26:00,14,3,Kidnapping,Suburb A,28.611367210294734,77.22666906364452,abducted incident reported. Evidence collected,Female,1
2023-04-09 23:13:00,23,6,Kidnapping,Northside,28.599004233015272,77.20253391718488,ransom incident reported. No leads yet,Female,1
2023-09-09 01:35:00,1,5,Homicide,Suburb A,28.610964441607486,77.16067476866885,shot incident reported. Witness present,Unknown,0
2023-02-19 17:13:00,17,6,Homicide,Industrial Area,28.64175579292396,77.19397707200172,dead incident reported. Witness present,Female,0
2022-01-18 21:30:00,21,1,Fraud,Northside,28.622328923874548,77.2075549810642,forgery incident reported. Evidence collected,Male,0
2022-07-04 03:59:00,3,0,Theft,Suburb A,28.63486031760599,77.21576760204047,purse incident reported. Evidence collected,Unknown,1
2022-06-08 18:41:00,18,2,Fraud,Northside,28.60998459547465,77.19410808179134,scam incident reported. No leads yet,Unknown,0
2022-01-08 12:24:00,12,5,Theft,Northside,28.627197511689705,77.17777597826742,wallet incident reported. Witness present,Male,0
2023-05-08 04:37:00,4,0,Burglary,Suburb B,28.624664840337932,77.19068258747409,entered incident reported. Witness present,Unknown,0
2022-10-09 22:32:00,22,6,Fraud,Westside,28.634771394365945,77.21168832571105,scam incident reported. Witness present,Unknown,0
2022-11-20 01:26:00,1,6,Kidnapping,Suburb A,28.624635396130834,77.21036648023042,held captive incident reported. Witness present,Female,1
2022-07-15 10:22:00,10,4,Kidnapping,Downtown,28.584693715080984,77.19465451394342,abducted incident reported. Witness present,Female,1
2023-11-05 06:06:00,6,6,Cyber Crime,Suburb A,28.625106488960192,77.211777596956,ransomware incident reported. No leads yet,Female,0
2023-11-24 01:22:00,1,4,Burglary,Northside,28.633583165088428,77.2157212427173,door incident reported. Witness present,Unknown,0
2023-06-13 08:45:00,8,1,Homicide,Westside,28.597788301821623,77.19573226437133,killed incident reported. Witness present,Male,0
2022-04-18 02:19:00,2,0,Assault,Westside,28.615615289842054,77.1704325989,punched incident reported. Witness present,Female,1
2022-08-21 20:50:00,20,6,Cyber Crime,Downtown,28.64179069809372,77.2163624456063,identity theft incident reported. Evidence collected,Male,0
2022-11-29 20:48:00,20,1,Fraud,Northside,28.634350576617482,77.18265660098652,forgery incident reported. No leads yet,Unknown,1
2023-09-25 14:34:00,14,0,Theft,Southside,28.634642752672587,77.24619164851713,missing incident reported. CCTV available,Male,0
2023-01-01 13:32:00,13,6,Homicide,Westside,28.591885360743714,77.22185669658174,killed incident reported. CCTV available,Female,0
2022-01-26 07:52:00,7,2,Fraud,Suburb B,28.61391849907812,77.18325943586254,scam incident reported. No leads yet,Female,0
2022-08-12 04:39:00,4,4,Cyber Crime,Industrial Area,28.622114732864198,77.22289338674729,phishing incident reported. Evidence collected,Male,0
2022-12-30 18:31:00,18,4,Cyber Crime,Industrial Area,28.603881224122187,77.22843194200426,phishing incident reported. No leads yet,Unknown,0
2022-08-28 03:32:00,3,6,Fraud,Eastside,28.586120609886848,77.18408739755918,scam incident reported. CCTV available,Unknown,1
2023-07-27 11:58:00,11,3,Homicide,Southside,28.616176623259815,77.2094230879662,stabbed incident reported. Evidence collected,Male,0
2023-01-20 23:23:00,23,4,Assault,Suburb A,28.601957108526268,77.22249324059953,beaten incident reported. Witness present,Unknown,0
2023-08-21 13:51:00,13,0,Fraud,Downtown,28.622748238570267,77.2233023178489,cheated incident reported. CCTV available,Female,0
2023-01-29 15:45:00,15,6,Homicide,Suburb B,28.611847726077464,77.21904300446631,stabbed incident reported. CCTV available,Male,0
2023-07-12 09:41:00,9,2,Assault,Industrial Area,28.6064724949495,77.24323031150145,beaten incident reported. Evidence collected,Female,1
2023-03-11 02:28:00,2,5,Theft,Suburb A,28.60035757049797,77.24408829049098,wallet incident reported. Evidence collected,Male,0
2023-06-10 21:06:00,21,5,Fraud,Northside,28.614481465784824,77.1860748185072,cheated incident reported. Evidence collected,Unknown,0
2022-08-22 09:53:00,9,0,Homicide,Industrial Area,28.636701322508145,77.21109835647326,dead incident reported. CCTV available,Female,0
2023-07-30 06:44:00,6,6,Kidnapping,Industrial Area,28.628085401639673,77.22939759864238,missing child incident reported. Witness present,Female,1
2023-07-03 12:18:00,12,0,Robbery,Eastside,28.619532592569083,77.19912931925312,forcibly incident reported. CCTV available,Male,0
2022-01-31 18:46:00,18,0,Fraud,Southside,28.63016188962782,77.20901259179091,fake incident reported. No leads yet,Male,0
2023-01-22 14:29:00,14,6,Assault,Suburb B,28.625330963643474,77.17310449043681,punched incident reported. Evidence collected,Female,1
2022-05-23 10:47:00,10,0,Fraud,Eastside,28.6213496952835,77.19835690291426,scam incident reported. Witness present,Female,0
2022-05-12 04:43:00,4,3,Robbery,Westside,28.641455160619643,77.21938478913148,gun incident reported. Evidence collected,Unknown,0
2022-08-02 23:28:00,23,1,Fraud,Eastside,28.617897629097488,77.21710516655584,scam incident reported. Evidence collected,Female,0
2023-05-01 14:39:00,14,0,Assault,Suburb A,28.597259319118724,77.23605427817547,attack incident reported. No leads yet,Male,0
2022-05-04 08:18:00,8,2,Theft,Southside,28.647089506973614,77.21554855850914,missing incident reported. Evidence collected,Male,0
2023-04-14 09:54:00,9,4,Fraud,Suburb A,28.640406726142896,77.1995141966888,fake incident reported. No leads yet,Female,0
2022-02-23 03:35:00,3,2,Fraud,Eastside,28.60061477389625,77.20968207914548,forgery incident reported. Witness present,Female,0
2022-03-10 18:37:00,18,3,Cyber Crime,Suburb B,28.621149017306134,77.20243355531262,ransomware incident reported. Witness present,Unknown,0
2023-10-17 05:31:00,5,1,Kidnapping,Suburb B,28.622862803172808,77.2141064913679,ransom incident reported. Evidence collected,Female,1
2022-01-27 06:59:00,6,3,Cyber Crime,Downtown,28.59726155374515,77.21764655029087,ransomware incident reported. CCTV available,Male,0
2022-03-07 23:46:00,23,0,Robbery,Westside,28.62829213737536,77.21185782195984,demanded incident reported. No leads yet,Female,1
2023-05-08 04:11:00,4,0,Robbery,Downtown,28.633110801721028,77.18870993677506,threat incident reported. Witness present,Female,1
2022-03-09 08:59:00,8,2,Cyber Crime,Westside,28.621699173702197,77.18949532156006,hacked incident reported. CCTV available,Female,0
2023-12-05 15:18:00,15,1,Robbery,Southside,28.595331977362783,77.19848448610438,demanded incident reported. No leads yet,Female,1
2023-06-23 16:29:00,16,4,Cyber Crime,Eastside,28.59819899694043,77.19986673635432,hacked incident reported. CCTV available,Male,0
2022-01-15 18:20:00,18,5,Homicide,Eastside,28.610330828154815,77.2229525747722,shot incident reported. No leads yet,Female,0
2022-04-08 16:12:00,16,4,Theft,Suburb A,28.608547349354907,77.18257290488718,stole incident reported. No leads yet,Unknown,1
2022-09-07 02:19:00,2,2,Robbery,Northside,28.632901130774922,77.19504849777309,gun incident reported. CCTV available,Female,1
2022-08-23 13:30:00,13,1,Fraud,Southside,28.612921326214924,77.21644227511568,scam incident reported. No leads yet,Unknown,0
2023-07-16 02:35:00,2,6,Kidnapping,Northside,28.617226840306714,77.22723632579203,held captive incident reported. CCTV available,Male,0
2023-03-10 09:08:00,9,4,Cyber Crime,Industrial Area,28.621883385723212,77.19464484033838,hacked incident reported. Witness present,Male,0
2023-03-15 18:42:00,18,2,Robbery,Eastside,28.65020936956653,77.21223889105563,demanded incident reported. Witness present,Unknown,1
2023-12-25 23:12:00,23,0,Theft,Suburb B,28.61144432955631,77.2250654237176,wallet incident reported. Evidence collected,Male,1
2022-07-09 16:27:00,16,5,Cyber Crime,Suburb A,28.618057515765503,77.21565380321566,ransomware incident reported. Witness present,Unknown,1
2022-06-22 09:47:00,9,2,Assault,Northside,28.65543639997668,77.20441464286242,punched incident reported. No leads yet,Female,1
2023-02-23 15:02:00,15,3,Assault,Suburb A,28.608603985099712,77.21094297520021,beaten incident reported. Witness present,Male,0
2022-01-20 03:55:00,3,3,Fraud,Suburb B,28.63175859892635,77.18389109949683,fake incident reported. Witness present,Male,0
2022-05-19 04:17:00,4,3,Theft,Downtown,28.58114073514206,77.19921474548967,purse incident reported. Witness present,Female,0
2022-07-08 21:11:00,21,4,Theft,Suburb A,28.586667950682347,77.20191947754124,stole incident reported. Evidence collected,Female,0
2023-11-11 23:39:00,23,5,Theft,Northside,28.622274994935488,77.19415418560746,missing incident reported. CCTV available,Male,0
2022-08-03 07:36:00,7,2,Assault,Eastside,28.590119557053644,77.21015561936193,attack incident reported. Witness present,Male,0
2023-06-14 12:07:00,12,2,Robbery,Southside,28.628275724743588,77.18075044269139,demanded incident reported. CCTV available,Male,0
2023-02-26 21:18:00,21,6,Cyber Crime,Southside,28.627570539971767,77.2226217700623,identity theft incident reported. CCTV available,Male,0
2022-11-02 19:28:00,19,2,Fraud,Downtown,28.62980141836928,77.2293080035812,forgery incident reported. No leads yet,Male,0
2022-07-17 08:11:00,8,6,Theft,Suburb A,28.65060023207766,77.20306513252302,pickpocket incident reported. No leads yet,Male,0
2023-10-03 07:17:00,7,1,Cyber Crime,Southside,28.615726193001297,77.20205935944587,phishing incident reported. CCTV available,Unknown,0
2023-02-19 02:21:00,2,6,Burglary,Suburb B,28.613932947412597,77.23454788926061,forced incident reported. Evidence collected,Female,0
2022-10-01 15:48:00,15,5,Fraud,Southside,28.59148309193449,77.19464917213058,scam incident reported. No leads yet,Female,0
2023-03-03 09:06:00,9,4,Homicide,Industrial Area,28.63685301560841,77.22600060844837,shot incident reported. CCTV available,Female,0
2022-06-13 09:56:00,9,0,Kidnapping,Westside,28.607847805886383,77.22324003335201,ransom incident reported. Witness present,Female,1
2022-12-13 06:35:00,6,1,Fraud,Southside,28.619586930708202,77.23400457681669,cheated incident reported. Witness present,Unknown,0
2022-06-07 09:12:00,9,1,Fraud,Industrial Area,28.615141826563782,77.22609386856455,scam incident reported. CCTV available,Unknown,0
2023-05-02 02:10:00,2,1,Kidnapping,Suburb B,28.657933531841543,77.21896831925079,missing child incident reported. CCTV available,Male,0
2022-10-05 06:42:00,6,2,Homicide,Suburb B,28.61472213609658,77.22104078308702,shot incident reported. Witness present,Unknown,0
2023-11-16 18:01:00,18,3,Fraud,Northside,28.607811985696603,77.24879946175875,fake incident reported. CCTV available,Female,0
2023-08-03 15:37:00,15,3,Robbery,Northside,28.616901183961602,77.20445111132958,threat incident reported. Evidence collected,Female,1
2022-04-14 12:57:00,12,3,Robbery,Industrial Area,28.599971849916333,77.22728700319344,gun incident reported. No leads yet,Male,1
2022-08-02 15:08:00,15,1,Fraud,Downtown,28.62835312354713,77.20071076047644,scam incident reported. Evidence collected,Female,0
2022-10-08 17:39:00,17,5,Fraud,Industrial Area,28.62350752241871,77.18385740052979,scam incident reported. Witness present,Unknown,0
2023-01-31 23:17:00,23,1,Robbery,Northside,28.61698284291789,77.21654593920128,demanded incident reported. No leads yet,Male,0
2022-07-21 18:49:00,18,3,Homicide,Industrial Area,28.64235549682599,77.19615301995452,stabbed incident reported. Witness present,Female,0
2023-08-16 20:10:00,20,2,Fraud,Westside,28.592594122853296,77.19407620065125,fake incident reported. Witness present,Female,0
2023-09-05 03:29:00,3,1,Burglary,Westside,28.591623858328084,77.23127762262932,door incident reported. CCTV available,Male,0
2023-06-02 21:05:00,21,4,Assault,Southside,28.639710654917067,77.21433694296582,injury incident reported. CCTV available,Unknown,0
2023-08-04 14:05:00,14,4,Fraud,Industrial Area,28.63425491576142,77.21123263967634,fake incident reported. Witness present,Unknown,1
2022-12-03 07:38:00,7,5,Assault,Downtown,28.612314805871655,77.20344937301577,punched incident reported. Witness present,Male,0
2022-12-25 18:01:00,18,6,Assault,Suburb B,28.608726816810375,77.18320330739485,beaten incident reported. CCTV available,Unknown,0
2023-08-23 01:48:00,1,2,Assault,Eastside,28.618304246060124,77.2083277681631,attack incident reported. Witness present,Male,0
2023-05-03 21:26:00,21,2,Kidnapping,Eastside,28.62632267873463,77.21055872494064,abducted incident reported. CCTV available,Unknown,0
2022-02-16 18:34:00,18,2,Homicide,Northside,28.611188271640515,77.19448011616655,dead incident reported. No leads yet,Unknown,1
2023-05-21 19:13:00,19,6,Theft,Northside,28.61510255394703,77.22130395384694,stole incident reported. Evidence collected,Female,0
2023-02-15 00:18:00,0,2,Assault,Downtown,28.594844350148602,77.21045789589468,kicked incident reported. Evidence collected,Male,0
2022-06-04 16:35:00,16,5,Fraud,Suburb B,28.61778404919216,77.19703225360637,scam incident reported. Evidence collected,Male,0
2023-09-28 19:02:00,19,3,Robbery,Westside,28.6041023949182,77.2128435141461,threat incident reported. CCTV available,Male,0
2023-05-29 23:59:00,23,0,Cyber Crime,Westside,28.595009649695125,77.21483206192083,phishing incident reported. Evidence collected,Unknown,0
2022-08-03 10:12:00,10,2,Assault,Suburb B,28.59897742710568,77.22671422821722,beaten incident reported. Evidence collected,Male,0
2023-05-13 18:06:00,18,5,Robbery,Suburb B,28.652863795756474,77.19465405330497,forcibly incident reported. Evidence collected,Male,1
2023-12-20 02:50:00,2,2,Kidnapping,Northside,28.62280346437291,77.19688763491864,abducted incident reported. CCTV available,Male,0
2022-01-17 04:19:00,4,0,Kidnapping,Downtown,28.631249236229966,77.18791235984858,abducted incident reported. CCTV available,Male,0
2022-04-05 03:08:00,3,1,Kidnapping,Westside,28.62190977930713,77.19445018388518,held captive incident reported. Evidence collected,Female,1
2023-09-15 06:27:00,6,4,Kidnapping,Suburb A,28.610450256848363,77.19181624541422,held captive incident reported. Witness present,Female,1
2023-09-12 02:15:00,2,1,Assault,Downtown,28.627605841181598,77.19505032742602,beaten incident reported. Evidence collected,Unknown,0
2023-11-05 12:07:00,12,6,Homicide,Southside,28.623099404322197,77.20326503286229,dead incident reported. CCTV available,Male,0
2022-10-18 01:04:00,1,1,Robbery,Northside,28.611992127136688,77.21146259845668,gun incident reported. No leads yet,Female,1
2023-09-04 21:27:00,21,0,Burglary,Suburb B,28.60120292213902,77.21250611855902,forced incident reported. CCTV available,Male,0
2022-12-12 05:20:00,5,0,Burglary,Industrial Area,28.639405576072573,77.19603175356946,broke incident reported. Evidence collected,Unknown,0
2022-05-23 20:23:00,20,0,Homicide,Industrial Area,28.633430169054567,77.23396829389146,shot incident reported. CCTV available,Unknown,0
2023-06-18 16:58:00,16,6,Cyber Crime,Suburb B,28.600297416849532,77.18474908991516,phishing incident reported. Evidence collected,Female,0
2022-02-01 11:06:00,11,1,Cyber Crime,Suburb B,28.61893268166953,77.19987654128722,identity theft incident reported. Witness present,Female,0
2023-01-10 11:49:00,11,1,Homicide,Southside,28.64504338698605,77.209580125675,dead incident reported. No leads yet,Male,0
2022-06-09 12:25:00,12,3,Burglary,Suburb A,28.60053000986608,77.18988067481648,forced incident reported. No leads yet,Female,0
2022-01-09 15:01:00,15,6,Theft,Northside,28.632065082651515,77.1994802670986,missing incident reported. Evidence collected,Female,0
2022-08-16 00:52:00,0,1,Fraud,Suburb B,28.614630479991007,77.22493004575188,forgery incident reported. Evidence collected,Male,0
2022-01-06 00:40:00,0,3,Fraud,Suburb B,28.60582902746782,77.208234519521,cheated incident reported. Evidence collected,Unknown,0
2023-05-13 04:34:00,4,5,Burglary,Downtown,28.61362385983629,77.2203887418586,entered incident reported. Evidence collected,Female,0
2022-05-05 11:55:00,11,3,Burglary,Southside,28.623745738925173,77.20533143781242,entered incident reported. Witness present,Male,0
2022-06-29 17:09:00,17,2,Homicide,Downtown,28.61496081769161,77.20280368314128,stabbed incident reported. Witness present,Unknown,0
2023-06-23 06:22:00,6,4,Homicide,Downtown,28.589273126551344,77.2132933476233,dead incident reported. CCTV available,Male,0
2023-04-09 19:51:00,19,6,Assault,Eastside,28.64543652934722,77.19427134765515,punched incident reported. Evidence collected,Female,1
2022-09-10 11:42:00,11,5,Theft,Suburb A,28.601016171506622,77.19448787047261,pickpocket incident reported. Witness present,Male,0
2022-06-18 20:33:00,20,5,Burglary,Downtown,28.625976529645385,77.21647475756994,forced incident reported. No leads yet,Female,0
2023-07-24 01:38:00,1,0,Kidnapping,Eastside,28.611257705126395,77.19369968230602,abducted incident reported. Evidence collected,Male,0
2022-01-25 09:06:00,9,1,Homicide,Suburb A,28.615439613194,77.1829229645444,killed incident reported. CCTV available,Male,0
2022-05-10 16:48:00,16,1,Assault,Westside,28.616290442780958,77.2235254064348,injury incident reported. No leads yet,Female,1
2022-10-22 23:56:00,23,5,Burglary,Downtown,28.593046681056105,77.18345802871951,door incident reported. Witness present,Male,1
2022-01-24 12:14:00,12,0,Cyber Crime,Industrial Area,28.640223964861583,77.19880400600826,hacked incident reported. Witness present,Unknown,0
2023-04-21 17:37:00,17,4,Assault,Southside,28.632832464099064,77.2064333722467,beaten incident reported. No leads yet,Male,0
2022-09-14 07:52:00,7,2,Fraud,Downtown,28.61120075305098,77.21630687832494,cheated incident reported. CCTV available,Female,0
2023-05-20 11:37:00,11,5,Homicide,Downtown,28.599166685720892,77.21120828572494,murder incident reported. Evidence collected,Unknown,0
2023-03-06 19:27:00,19,0,Theft,Westside,28.607541843086267,77.18699177594326,purse incident reported. No leads yet,Female,0
2022-01-16 12:04:00,12,6,Theft,Suburb B,28.619524701245442,77.20461153655204,wallet incident reported. Witness present,Female,0
2023-04-09 08:23:00,8,6,Kidnapping,Downtown,28.611282919525923,77.1888306509431,missing child incident reported. No leads yet,Male,0
2023-03-01 02:59:00,2,2,Robbery,Suburb B,28.640423339462714,77.22361190310644,demanded incident reported. Evidence collected,Unknown,0
2022-05-24 11:14:00,11,1,Theft,Westside,28.6299692647362,77.20390925495931,pickpocket incident reported. Witness present,Male,0
2023-10-18 19:54:00,19,2,Fraud,Westside,28.585080285174943,77.2415486230415,forgery incident reported. Witness present,Female,0
2022-11-27 00:34:00,0,6,Homicide,Southside,28.612881708199904,77.19652000339967,stabbed incident reported. Witness present,Male,0
2022-08-06 09:32:00,9,5,Theft,Downtown,28.620846692908053,77.22845201313339,wallet incident reported. CCTV available,Female,1
2022-04-24 23:21:00,23,6,Cyber Crime,Eastside,28.613515824065242,77.23030958613232,ransomware incident reported. CCTV available,Female,0
2022-11-19 14:18:00,14,5,Theft,Suburb B,28.631949998975283,77.1910603135433,purse incident reported. No leads yet,Male,0
2022-01-16 05:17:00,5,6,Burglary,Suburb A,28.602670164905675,77.22495895272134,entered incident reported. Witness present,Female,1
2023-11-04 04:39:00,4,5,Cyber Crime,Westside,28.56868979060316,77.20650907178059,phishing incident reported. Evidence collected,Female,0
2022-11-26 20:34:00,20,5,Burglary,Suburb B,28.590052813306258,77.20105743664278,broke incident reported. Witness present,Male,1
2023-09-12 13:25:00,13,1,Burglary,Northside,28.608919665182846,77.20302926036821,window incident reported. CCTV available,Female,0
2022-06-10 19:08:00,19,4,Burglary,Downtown,28.604695645798124,77.19071427250618,window incident reported. Witness present,Female,1
2022-05-03 11:43:00,11,1,Robbery,Southside,28.652098521113647,77.24012436673603,threat incident reported. No leads yet,Female,1
2022-01-06 12:14:00,12,3,Burglary,Suburb A,28.594532236329062,77.23536861252173,broke incident reported. Witness present,Male,0
2023-08-24 05:32:00,5,3,Theft,Westside,28.607242241825453,77.21115312455554,missing incident reported. Evidence collected,Unknown,0
2022-07-09 04:02:00,4,5,Fraud,Northside,28.61284543400172,77.19800418931244,scam incident reported. Witness present,Unknown,0
2023-10-21 07:13:00,7,5,Cyber Crime,Eastside,28.630297539060102,77.21109810884295,hacked incident reported. Evidence collected,Female,0
2022-01-03 01:41:00,1,0,Theft,Southside,28.60595747627968,77.18725684260333,missing incident reported. No leads yet,Unknown,0
2022-04-12 12:09:00,12,1,Burglary,Suburb A,28.59900674977135,77.18164366473997,forced incident reported. No leads yet,Female,0
2022-03-07 16:47:00,16,0,Cyber Crime,Suburb A,28.61410372580692,77.18905557346193,identity theft incident reported. Witness present,Unknown,0
2022-08-21 00:18:00,0,6,Cyber Crime,Eastside,28.609473991458024,77.2318350308935,hacked incident reported. No leads yet,Male,0
2023-10-29 20:29:00,20,6,Kidnapping,Northside,28.63388832621536,77.20846205176495,ransom incident reported. No leads yet,Female,1
2022-10-22 07:28:00,7,5,Theft,Northside,28.612448587897614,77.24033124249036,missing incident reported. Witness present,Unknown,0
2023-11-25 19:44:00,19,5,Assault,Northside,28.622579268672645,77.20353655900206,injury incident reported. No leads yet,Unknown,0
2023-03-07 22:27:00,22,1,Cyber Crime,Downtown,28.590133031381328,77.21556455363609,identity theft incident reported. No leads yet,Female,0
2022-03-10 04:01:00,4,3,Burglary,Northside,28.627722062876384,77.19847247459144,window incident reported. Evidence collected,Unknown,0
2023-02-21 21:04:00,21,1,Theft,Southside,28.6187533792523,77.20294044508475,stole incident reported. No leads yet,Male,0
2023-05-05 20:35:00,20,4,Kidnapping,Downtown,28.610832793346685,77.16753629904063,held captive incident reported. No leads yet,Female,1
2022-07-29 10:15:00,10,4,Burglary,Southside,28.610203643271397,77.22515615504014,broke incident reported. CCTV available,Male,0
2023-08-23 04:04:00,4,2,Burglary,Suburb B,28.603376624073892,77.20987543947025,forced incident reported. CCTV available,Unknown,0
2023-03-01 07:58:00,7,2,Kidnapping,Northside,28.601300821555135,77.21500736127155,missing child incident reported. CCTV available,Male,0
2022-07-17 00:02:00,0,6,Theft,Eastside,28.610291280041064,77.19334597432197,wallet incident reported. Witness present,Female,0
2022-09-07 22:44:00,22,2,Assault,Eastside,28.636109191127755,77.22448220022554,attack incident reported. No leads yet,Male,0
2023-01-25 19:13:00,19,2,Burglary,Industrial Area,28.603818220601198,77.21729647182363,broke incident reported. No leads yet,Unknown,0
2023-11-06 17:12:00,17,0,Kidnapping,Suburb B,28.622856866713676,77.21970502058352,ransom incident reported. Witness present,Female,1
2023-06-21 04:02:00,4,2,Assault,Northside,28.585662401733416,77.22577677568388,punched incident reported. No leads yet,Female,1
2022-12-28 05:44:00,5,2,Fraud,Suburb B,28.604405017284574,77.20303620110931,forgery incident reported. Witness present,Female,0
2023-01-13 02:51:00,2,4,Burglary,Industrial Area,28.657864695871005,77.21403122301201,forced incident reported. CCTV available,Male,0
2022-08-14 07:31:00,7,6,Cyber Crime,Suburb B,28.607461292075882,77.17224509378741,identity theft incident reported. No leads yet,Female,0
2023-02-25 08:33:00,8,5,Kidnapping,Westside,28.637062735565774,77.18657983881985,missing child incident reported. CCTV available,Unknown,0
2023-08-15 09:45:00,9,1,Cyber Crime,Northside,28.59717601827501,77.20347746168187,phishing incident reported. CCTV available,Male,0
2022-01-06 13:37:00,13,3,Burglary,Suburb B,28.637506863195007,77.2218873331111,forced incident reported. Evidence collected,Female,0
2022-05-27 21:03:00,21,4,Fraud,Southside,28.611269374835995,77.21413820106065,forgery incident reported. Witness present,Female,0
2023-09-04 07:47:00,7,0,Cyber Crime,Downtown,28.603893571785484,77.21132756149277,phishing incident reported. CCTV available,Unknown,0
2023-12-03 08:55:00,8,6,Burglary,Northside,28.615122279079635,77.22514616492802,forced incident reported. No leads yet,Male,0
2023-11-04 11:57:00,11,5,Theft,Southside,28.630019635373984,77.2172329563701,missing incident reported. No leads yet,Male,0
2023-04-18 17:54:00,17,1,Theft,Westside,28.6078608740409,77.22136370490651,purse incident reported. No leads yet,Female,0
2022-05-21 11:07:00,11,5,Homicide,Downtown,28.61236719222995,77.19096809385478,murder incident reported. Witness present,Female,1
2022-04-06 09:28:00,9,2,Burglary,Eastside,28.607178536801484,77.21040878306307,entered incident reported. Evidence collected,Male,0
2023-08-05 22:45:00,22,5,Homicide,Suburb A,28.62907026306108,77.20594119713071,shot incident reported. No leads yet,Male,0
2023-02-14 23:28:00,23,1,Theft,Suburb B,28.59374668814601,77.20994569472161,wallet incident reported. Witness present,Male,0
2023-06-17 13:12:00,13,5,Theft,Northside,28.615790934000945,77.21209729381505,wallet incident reported. Evidence collected,Male,0
2022-02-20 23:43:00,23,6,Homicide,Westside,28.629231191932575,77.2259820540015,stabbed incident reported. Witness present,Male,0
2022-07-29 06:27:00,6,4,Kidnapping,Suburb B,28.603996485460307,77.19873094236586,missing child incident reported. No leads yet,Male,0
2023-05-26 23:47:00,23,4,Assault,Eastside,28.59656335481741,77.220646927838,attack incident reported. CCTV available,Female,1
